Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,252156,292541,2022-10-30 21:34:45 CST,2022/10/30,21:34:45,Photo,"3,581",3425,76,36,19,1,2,0,0,22,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/698719014943010,給龍象兩隊的球員、球迷掌聲。 今天氣候不佳，下著大雨，球員努力奮戰，球迷耐心觀賽，都有著最高水準的運動家精神👍 很可惜沒辦法到場觀賽，但我們會持續幫中信兄弟加油！中信兄弟象前進總冠軍🏆,https://www.facebook.com/photo.php?fbid=698718804943031&set=a.546783853469861&type=3,,,,,,,,-1.99
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,252103,292492,2022-10-29 14:15:49 CST,2022/10/29,14:15:49,Live Video Complete,"2,023",1705,112,113,75,0,2,0,0,16,crosspost,Yes,13533,14026,14347,01:09:44,https://www.facebook.com/100044147541030/posts/784472369312741,大朋友、小朋友引頸期盼的太平馬卡龍公園終於完工。 斥資9200萬打造這座公園，公園設置高達11公尺全國最高戶外溜滑梯、攀爬挑戰區、輪椅旋轉盤、座椅盪鞦韆、彈跳床等設施，更提供毛小孩專屬的寵物活動區並具備多功能廣場、停車空間。 讓我們一起期待這座卡哇伊又有挑戰性的公園👍,https://www.facebook.com/LuShiowYen/videos/784472369312741/,,,【LIVE】擁有全台戶外最高溜滑梯的太平馬卡龍公園開工,,,,,1.14
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,252103,292492,2022-10-29 20:19:59 CST,2022/10/29,20:19:59,Photo,"9,111",8679,158,67,57,0,2,0,1,147,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/697914545023457,我與育敏在立法院同事多年，情同姐妹。 王育敏從政許久，每次選戰無私無我，為好友助選。 今年他首度參選，正在爭取為家鄉服務的機會。 許久不見育敏。來台中考察市政，我發現她神采奕奕，眼神堅定。在嘉義縣參選不容易，她沒有懼怕，因為她愛嘉義、更愛鄉親，有決心讓嘉義縣更好。 秀燕向他介紹，台中的不老棒球隊與銀髮政策。 台中鄉親一定很熟悉，例如老人健保補助、敬老愛心卡便利出行、長照據點全國最多、長青學苑的免費課程等，市民朋友都非常喜歡。育敏也承諾當選後，會作為未來嘉義縣政藍圖規劃，讓台中經驗，在嘉義實現。 其實育敏是社福專家。在從政前，她擔任兒福聯盟的執行長。我相信育敏來執行政策會做得比秀燕更好，更貼心，我也在向她學習。我們相互觀摩考察，未來合作一定會更緊密，讓嘉義、台中能共同進步。,https://www.facebook.com/photo.php?fbid=697913835023528&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,1.28
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251882,292276,2022-10-28 09:32:27 CST,2022/10/28,09:32:27,Photo,"6,695",6382,162,69,31,1,3,0,2,45,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/696813011800277,這條橋，讓我們更靠近。 大肚和美大橋，民眾期待十年。在中央、台中、彰化共同的努力下，終於迎來動工。 台中大肚到彰化和美，中間隔了一條烏溪，兩邊繞行，要30分鐘到時間，橋梁開通之後，未來往來大肚和美只要2分鐘即可到達。 建設紓緩鄰近的交通，更重要的是車潮、人潮也意味著錢潮，帶動這台中、彰化兩縣市的民眾更好！ 長達1.6公里的大橋興建不易，感謝 顏寬恒前立委多年來不斷奔走，爭取經費。還要感謝 王惠美縣長與台中、彰化的公務同仁在全國缺工缺料的挑戰下順利開工，更要感謝中央政府，與地方齊心為我們國人拚出更好的生活！,https://www.facebook.com/photo.php?fbid=696812155133696&set=a.546783853469861&type=3,,,,,,,,-1.06
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251913,292306,2022-10-28 15:59:23 CST,2022/10/28,15:59:23,Photo,"9,815",9295,169,146,61,0,3,1,1,139,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/697000145114897,我和萬安認識很久。 蔣萬安 是年輕、認真、溫暖的候選人，以前在立法院，從同事的角度觀察過這個年輕人，做人做事，都令人稱讚。 大家都知道，我曾委託他擔任厚生會秘書長，也替他的新書寫序言，因此今天來，我希望向市民推薦最好的市長人選。 很高興成為第一位，與蔣萬安一起開箱「市民基地」一同把空間的巧思，介紹給市民。蔣萬安的「市民基地」以市民為出發，二樓有「市民願景牆」跟「市民小基地」讓台北市民寫出對台北的願景，是一個真正「以民為本」的候選人。 前些日子，萬安曾到台中做考察，他很喜歡台中的「潭子國民暨兒童運動中心」，台中特別導入「親子友善」的理念；這次看到「市民基地」二樓有親子閱讀區，代表奶爸市長跟媽媽市長一樣，都細緻的為孩子思考，也很照顧年輕爸媽，鼓勵生育，也重視兒童教育政策。,https://www.facebook.com/photo.php?fbid=696999808448264&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,1.38
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251913,292306,2022-10-28 17:20:10 CST,2022/10/28,17:20:10,Photo,"8,804",8252,275,91,42,4,2,0,3,135,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/697037265111185,作伙來挺燕！海線聯合造勢就在今晚！ 今天的造勢現場有紅毯與藍天，剛好是 #青天白日滿地紅 的國旗配色。 我們已經準備好了！秀燕要邀請所有的市民朋友，一起到沙鹿，為我們共同的未來許下承諾。 📍沙鹿運19慢壘場（沙鹿區保成路＆保成八街口） ⏰10/28(五) 18:30大集結,https://www.facebook.com/photo.php?fbid=697038021777776&set=a.546783853469861&type=3,,,,,,,,1.24
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251913,292306,2022-10-28 18:55:38 CST,2022/10/28,18:55:38,Live Video Complete,"15,751",12773,1603,610,477,8,18,7,35,220,crosspost,Yes,77456,84232,92686,01:38:08,https://www.facebook.com/100044147541030/posts/889864465257805,【LIVE】 10/28 鄉親作伙來挺燕｜台中海線大造勢 3年多來，我們互相扶持。秀燕要與大家一起再努力，守護台中，讓台中更好。 感謝市民朋友在沙鹿現場，為我們共同的未來許下承諾。 📍沙鹿運19慢壘場（沙鹿區保成路＆保成八街口） ⏰10/28(五) 18:30大集結,https://www.facebook.com/LuShiowYen/videos/889864465257805/,,,【LIVE】10/28 鄉親作伙來挺燕｜盧秀燕台中海線大造勢,,,,,8.84
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251913,292306,2022-10-28 21:52:03 CST,2022/10/28,21:52:03,Photo,"23,805",22257,750,322,136,3,8,1,4,324,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/697229505091961,咱的厝，咱來守護。 感謝今天超過萬人到場，用行動支持秀燕的好朋友。今天也有24個農會、漁會幹部的好朋友都到現場給秀燕鼓勵。一路走來，我們相互照顧，一起前行，為更好的台中、更好的生活打拚。 今晚，秀燕邀請大家抬頭看看星空，4年前台中空氣令人擔憂，經過4年的努力，滿天點點星光就是最好的證明，台中達成PM2.5優於國家標準，更是中南部第一個國家標準達標城市。 感恩感謝、飲水思源是台中人的性格。農漁民朋友四年前一票一票讓秀燕當選，我謹記對農漁民的承諾，達成農民健保補助及職災保險自負額減低，小型農機、優質肥料補助，減輕農漁民負擔，恢復老人健保補助，減輕家庭負擔，讓長輩無後顧之憂。 選舉倒數最後一個月，選票還在民眾的手中，我要拜託所有支持秀燕的好朋友，在11月26日投票日，把票投入票匭中，支持秀燕連任，支持秀燕再為大家服務，支持秀燕與大家共創更好的台中。,https://www.facebook.com/photo.php?fbid=697234081758170&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,3.34
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251882,292276,2022-10-27 15:50:08 CST,2022/10/27,15:50:08,Live Video Complete,"2,279",1948,131,74,88,1,5,3,4,25,crosspost,Yes,12670,12972,13813,01:22:05,https://www.facebook.com/100044147541030/posts/431288359152462,【LIVE】台中Ｘ彰化縣市攜手：大肚和美大橋動工 台中彰化兩地民眾期盼了10多年，我們貫徹「開不了工的要開工」，今天大肚和美大橋動工了。 這是中部區域治理緊密合作的成果，我們共同克服全國性缺工缺料困難，決心縮短中彰距離，建構30分鐘生活圈路網。 紓緩交通瓶頸、均衡地方發展，我們攜手前行。,https://www.facebook.com/LuShiowYen/videos/431288359152462/,,,【LIVE】台中Ｘ彰化縣市攜手：大肚和美大橋動工,,,,,1.28
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251882,292276,2022-10-27 20:14:37 CST,2022/10/27,20:14:37,Photo,"5,661",5188,194,148,28,1,3,0,2,97,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/696393335175578,明天晚上，秀燕要邀請大家「作伙來挺燕」！ 農漁民是秀燕的好朋友。明天海線大造勢，農會與漁會的好朋友會到現場相挺秀燕。我也要邀請所有的市民朋友，一起到沙鹿，為我們共同的未來許下承諾。 3年多來，我們互相扶持。 秀燕更是謹記對農漁民的承諾，達成農民健保補助及職災保險自負額減低，小型農機、優質肥料補助，減輕農漁民負擔，恢復老人健保補助。 秀燕要與大家一起再努力，守護台中，讓台中更好。 📍沙鹿運19慢壘場（沙鹿區保成路＆保成八街口） ⏰10/28(五) 18:30大集結,https://www.facebook.com/photo.php?fbid=696392441842334&set=a.546783850136528&type=3,,,,,,,,-1.26
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251834,292230,2022-10-26 21:08:39 CST,2022/10/26,21:08:39,Photo,"5,372",4957,169,163,34,3,2,0,2,42,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/695636508584594,2022捷報！台中經濟指標11項全國第一 台中「富市3經濟策略」正在帶領我們的經濟成長。經濟部公布今年第3季的經濟表現，台中11項經濟指標獲得全國第一的評價。 企業在台中累計投資金額已高達2兆575億元，投資帶動城市發展、帶動就業機會，也造就台中失業率全國最低。 大家最愛的「台中購物節」去年累計291億的成績，今年活動正在進行中，暖身16天已經衝出近25億消費，我們準備了10萬個獎項，包含百萬油電車3台及精品好宅。 秀燕邀請全國的好朋友，下載「臺中購物節」APP登錄發票抽大獎，與秀燕逗陣拚經濟！ 🥳詳細活動資訊請看 臺中購物節 或 撥打活動客服專線04-23896533洽詢（服務時間：09:00-18:00）,https://www.facebook.com/photo.php?fbid=695636041917974&set=a.546783850136528&type=3,,,,,,,,-1.33
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251797,292194,2022-10-25 09:27:49 CST,2022/10/25,09:27:49,Live Video Complete,"1,236",1088,64,20,51,0,2,0,1,10,owned,Yes,7856,7952,0,01:16:57,https://www.facebook.com/100044147541030/posts/513975526997081,【直播📽：10/25 台中市政府｜市政會議】 早安，今天召開第552市政會議， 歡迎大家收看了解市政，也一起推動市政。 📋市政會議｜專案報告 地稅局「輕稅簡政．新好生活」、霧峰區公所「區務簡報」 #新市政 #陽光政治 #全民參與公開透明,https://www.facebook.com/LuShiowYen/videos/513975526997081/,,,盧秀燕｜【直播：10/25 台中市政府｜市政會議】,,,,,-1.44
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251797,292194,2022-10-25 20:33:39 CST,2022/10/25,20:33:39,Photo,"9,863",9339,259,86,93,7,10,0,2,67,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/694829095332002,像不像⁉️ 秀燕獲得漫畫家 @j_milk.bagel.tw 手繪媽媽市長手搖杯🥤超喜歡❤️ #台中購物節,https://www.facebook.com/photo.php?fbid=694829058665339&set=a.546783850136528&type=3,,,,,,,,1.39
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251797,292194,2022-10-25 20:49:21 CST,2022/10/25,20:49:21,Photo,"4,590",4354,110,39,40,0,1,0,1,45,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/694839145330997,設計導入市政 / 台中美還要更美 台中，作為一個新舊交融、能量豐沛的城市。 市民不斷提升美感需求，這幾年市府諮詢各方專業意見，將設計思考導入公共建設，提升使用品質。 秀燕上任後，推美學三法，將設計全面導入市政，讓台中市變得更好，讓台中市有獨特的城市價值。 最近，我們與進駐台中的優質設計團隊「儒考棚x 中島GLAb」舉辦2022設計導入市政分享座談，邀請設計界大師級人物，讓市府學習、取經。 台中市設計能量豐富，更不能單打獨鬥，市府透過與各界合作，導入設計思考、提升品質，像是在136個候車亭設置服務燈，讓考量輪椅族或年長者搭乘公車可免招手，展現對市民的體貼。 我們攜手努力，讓台中美無所不在。,https://www.facebook.com/photo.php?fbid=694838835331028&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,-1.55
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,251766,292169,2022-10-24 20:00:55 CST,2022/10/24,20:00:55,Photo,"3,544",3187,132,160,33,0,3,0,0,29,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/693946562086922,台中孩子，我們一起養！ 4年前，全台中的公托只有5間。 現在，第27間公共托育開始營運了。 大家熟悉的后里第一市場，裡面很多知名老攤，傳承3代、經營50年以上，剛好有部分的空間閒置可以利用，我們規劃了后里「第一間」的公托，托嬰中心進駐老市場，讓老市場有了新生命。 重點資訊，秀燕幫大家整理一下 ✅后里首座「托嬰中心」開幕。 ✅4年來，公托數量邁向6倍增。 ✅全國最實惠的托嬰費用每月7000元，家長只需負擔1500元 ✅生育津貼從1萬，翻倍為2萬。 ✅以上重點需要你幫忙轉達親朋好友。 台中不讓新手爸媽孤軍奮戰，秀燕做你的後盾。,https://www.facebook.com/photo.php?fbid=693945942086984&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,-2.01
